#Exudyn implicit second order time integration sensor output file
#measure Node number = 483
#OutputVariableType = AngularVelocity
#simulation started = 2022-04-08,01:04:25
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 3
#Exudyn version = 1.2.34.dev1; Python3.9.11; Windows AVX2 FLOAT64
#
0,0,0,0
0.001,0,0,-1.283676332e-06
0.002,0,0,-2.444340576e-06
0.003,0,0,-3.297055835e-06
0.004,0,0,-4.708604561e-06
0.005,0,0,-7.374210025e-06
0.006,0,0,-1.275965435e-05
0.007,0,0,-1.380715755e-05
0.008,0,0,-1.133836533e-05
0.009,0,0,-1.090793424e-05
0.01,0,0,-1.180431547e-05
0.011,0,0,-1.385156115e-05
0.012,0,0,-1.708092877e-05
0.013,0,0,-1.932308703e-05
0.014,0,0,-1.93267859e-05
0.015,0,0,-1.837283199e-05
0.016,0,0,-1.819765574e-05
0.017,0,0,-1.934208868e-05
0.018,0,0,-2.141044755e-05
0.019,0,0,-2.334069142e-05
0.02,0,0,-2.428296454e-05
0.021,0,0,-2.38153225e-05
0.022,0,0,-2.313881416e-05
0.023,0,0,-2.325065969e-05
0.024,0,0,-2.430129307e-05
0.025,0,0,-2.573702033e-05
0.026,0,0,-2.658967419e-05
0.027,0,0,-2.66699427e-05
0.028,0,0,-2.59133425e-05
0.029,0,0,-2.541625765e-05
0.03,0,0,-2.556215978e-05
0.031,0,0,-2.61093086e-05
0.032,0,0,-2.67948486e-05
0.033,0,0,-2.700396117e-05
0.034,0,0,-2.649975295e-05
0.035,0,0,-2.572400534e-05
0.036,0,0,-2.525988984e-05
0.037,0,0,-2.531282617e-05
0.038,0,0,-2.553121927e-05
0.039,0,0,-2.556459091e-05
0.04,0,0,-2.517825986e-05
0.041,0,0,-2.439227032e-05
0.042,0,0,-2.370456969e-05
0.043,0,0,-2.322673591e-05
0.044,0,0,-2.29156287e-05
0.045,0,0,-2.278083064e-05
0.046,0,0,-2.239369495e-05
0.047,0,0,-2.155447115e-05
0.048,0,0,-2.058635313e-05
0.049,0,0,-1.966161942e-05
0.05,0,0,-1.894839718e-05
0.051,0,0,-1.845239841e-05
0.052,0,0,-1.7710709e-05
0.053,0,0,-4.669281924e-06
0.054,0,0,0.0001200164512
0.055,0,0,0.0004805791792
0.056,0,0,0.00111146551
0.057,0,0,0.002012404765
0.058,0,0,0.003180884842
0.059,0,0,0.004628077002
0.06,0,0,0.0064050535
0.061,0,0,0.008597174422
0.062,0,0,0.01126948867
0.063,0,0,0.01444174375
0.064,0,0,0.0181161958
0.065,0,0,0.02229547049
0.066,0,0,0.02700422643
0.067,0,0,0.03229070251
0.068,0,0,0.03820940882
0.069,0,0,0.04479670459
0.07,0,0,0.05206198988
0.071,0,0,0.06000700643
0.072,0,0,0.06863789124
0.073,0,0,0.07797541984
0.074,0,0,0.08805005621
0.075,0,0,0.09889140673
0.076,0,0,0.1105184424
0.077,0,0,0.122928419
0.078,0,0,0.1361159968
0.079,0,0,0.1500829658
0.08,0,0,0.1648347085
0.081,0,0,0.1803934201
0.082,0,0,0.1967613581
0.083,0,0,0.2139471746
0.084,0,0,0.2319326985
0.085,0,0,0.2507144924
0.086,0,0,0.2702808386
0.087,0,0,0.2906286523
0.088,0,0,0.3117623097
0.089,0,0,0.3336743414
0.09,0,0,0.3563596215
0.091,0,0,0.3797968194
0.092,0,0,0.4039756293
0.093,0,0,0.4288689761
0.094,0,0,0.4544763051
0.095,0,0,0.4807755222
0.096,0,0,0.5077630756
0.097,0,0,0.5354193613
0.098,0,0,0.5637204217
0.099,0,0,0.5926530639
0.1,0,0,0.6221812568
0.101,0,0,0.6522948773
0.102,0,0,0.6829717036
0.103,0,0,0.7141935172
0.104,0,0,0.7459373594
0.105,0,0,0.7781767716
0.106,0,0,0.8108904897
0.107,0,0,0.844049502
0.108,0,0,0.8776254016
0.109,0,0,0.9116012058
0.11,0,0,0.9459464221
0.111,0,0,0.9806423546
0.112,0,0,1.015656642
0.113,0,0,1.05095918
0.114,0,0,1.086531209
0.115,0,0,1.122346226
0.116,0,0,1.158378017
0.117,0,0,1.194596791
0.118,0,0,1.23097979
0.119,0,0,1.267498547
0.12,0,0,1.30412359
0.121,0,0,1.340834209
0.122,0,0,1.37760008
0.123,0,0,1.414403017
0.124,0,0,1.451206943
0.125,0,0,1.487987629
0.126,0,0,1.524716754
0.127,0,0,1.56136108
0.128,0,0,1.597902667
0.129,0,0,1.634323741
0.13,0,0,1.670604946
0.131,0,0,1.706708204
