# Exudyn: solution of belt drive, slip and gap over belt length
# Exudyn output file
# Exudyn version=1.2.34.dev1
# endTime=2.45
# stepSize=2e-05
# nSegments=4
# nANCFnodes=240
# contactStiffnessPerArea=100000000.0
# frictionStiffnessPerArea=100000000.0
# contactStiffness=418879.02047863905
# frictionStiffness=523598.7755982988
# contactDamping=8.377580409572781
# frictionVelocityPenalty=33.70609928242229
# dryFriction=0.5
# 
1.089401463558736793e-03,1.088337178017928508e-06,-5.971422050943253623e-06
2.398398402554624553e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.707395341550290269e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.016392280545955984e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.325389219541621699e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.634386158537509459e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.943383097533175174e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.025238003652884089e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.156137697552450661e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.287037391452039437e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.417937085351606008e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.548836779251172580e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.679736473150739151e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.810636167050327927e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.941535860949894499e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.072435554849461070e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.203335248749427322e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.334234942649016098e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.465134636548582669e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.596034330448149241e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.726934024347738017e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.857833718247304589e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.988733412146871160e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.119633106046459936e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.250532799946026508e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.381432493845593079e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.512332187745181855e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.643231881644748427e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.774131575544337203e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.905031269443903774e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.035930963343470346e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.166830657243059122e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.297730351142625693e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.428630045042192265e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.559529738941781041e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.690429432841347612e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.821329126740936388e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.952228820640502960e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.083128514540069531e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.214028208439658307e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.344927902339224879e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.475827596238791450e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.606727290138380226e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.737626984037946798e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.868526677937513369e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.999426371837102145e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.130326065736668717e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.261225759636257493e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.392125453535824064e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.523025147435390636e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.653924841334979412e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.784824535234545984e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.915724229134112555e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.046623923033701331e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.177523616933267903e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.308423310832834474e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.439323004732423250e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.570222698631989822e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.701122392531578598e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.832022086431145169e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.962921780330711741e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.093821474230300517e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.224721168129867088e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.355620862029433660e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.486520555929022436e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.617420249828589007e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.748319943728155579e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.879219637627744355e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.010119331527310926e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.141019025426899702e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.271918719326466274e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.402818413226032845e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.533718107125621621e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.664617801025188193e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.795517494924754764e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.926417188824343540e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.005731688272391011e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.018821657662347668e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031911627052306546e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.045001596442263203e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.058091565832222081e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.071181535222178738e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.084271504612135395e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.097361474002094273e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.110451443392050930e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.123541412782007587e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.136631382171966465e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.149721351561923122e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.162811320951879779e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.175901290341838656e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.188991259731795314e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.202081229121754191e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215171198511710848e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.228261167901667505e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.241351137291626383e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.254441106681583040e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.267531076071539697e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.280621045461498575e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.293711014851455232e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.306800984241411889e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.319890953631370767e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.332980923021327424e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.346070892411284081e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.359160861801242959e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.372250831191199616e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.385340800581156273e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.398430769971115151e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.411520739361071808e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.424610708751030685e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.437700678140987343e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.450790647530944000e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.463880616920902877e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.476970586310859535e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.490060555700816192e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.503150525090775069e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.516240494480731726e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.529330463870688384e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.542420433260647261e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.555510402650603918e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.568600372040562796e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.581690341430519453e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.594780310820476110e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.607870280210434988e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.620960249600391645e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.634050218990350523e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.647140188380307180e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.660230157770263837e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.673320127160222714e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.686410096550179372e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.699500065940136029e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.712590035330094906e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.725680004720051564e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.738769974110008221e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.751859943499967098e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.764949912889923755e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.778039882279882633e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.791129851669839290e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.804219821059795947e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.817309790449754825e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.830399759839711482e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.843489729229670360e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.856579698619627017e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.869669668009583674e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.882759637399542552e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.895849606789499209e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.908939576179455866e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.922029545569414744e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.935119514959371401e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.948209484349328058e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.961299453739286935e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.974389423129243593e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.987479392519202470e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000569361909159127e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.013659331299115784e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.026749300689074662e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.039839270079031319e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.052929239468990197e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.066019208858946854e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.079109178248903511e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.092199147638862389e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.105289117028819046e-01,0.000000000000000000e+00,0.000000000000000000e+00
